url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.nbcnews.com/politics/donald-trump/trump-indicted-jan-6-grand-jury-2020-election-rcna95199,NBC,Special counsel charges Trump with conspiracy to defraud the U.S. ,Special counsel charges Trump with conspiracy to defraud the U.S.,special counsel charge trump conspiracy defraud u,2023-08-01T21:34:27.791Z,0,65,7
https://www.nbcnews.com/tech/security/meta-says-broke-chinese-influence-operation-looking-exploit-us-politic-rcna127181,NBC,Meta says it broke up Chinese influence operation looking to exploit U.S. political divisions,Meta says it broke up Chinese influence operation looking to exploit U.S. political divisions,meta say broke chinese influence operation looking exploit u political division,2023-11-30T13:34:58.928Z,0,93,11
https://www.nbcnews.com/news/world/hungarian-insider-releases-audio-says-proof-orban-corruption-rcna145070,NBC,Former Hungarian insider releases audio he says is proof of corruption in embattled Orb??n government,Former Hungarian insider releases audio he says is proof of corruption in embattled Orb??n government,former hungarian insider release audio say proof corruption embattled orb n government,2024-03-26T13:30:31.110Z,0,101,12
https://www.nbcnews.com/select/shopping/best-hair-dryers-blow-dryers-ncna1243766,NBC,The best hair dryers for salon-worthy blow outs at home for your hair type,The best hair dryers for salon-worthy blow outs at home for your hair type,best hair dryer salon worthy blow out home hair type,2020-10-16T20:51:00.000Z,0,74,10
https://www.nbcnews.com/science/environment/microplastics-found-fresh-snow-antarctica-rcna32862,NBC,Microplastics found in fresh snow on Antarctica,Microplastics found in fresh snow on Antarctica,microplastics found fresh snow antarctica,2022-06-09T21:20:16.530Z,0,47,5
https://www.nbcnews.com/politics/politics-news/arrested-fatal-stabbing-utah-man-told-police-brought-gun-capitol-riot-rcna16351,NBC,"Arrested after a fatal stabbing, a Utah man told police he brought a gun to Capitol riot","Arrested after a fatal stabbing, a Utah man told police he brought a gun to Capitol riot",arrested fatal stabbing utah man told police brought gun capitol riot,2022-02-19T09:33:59.549Z,0,88,11
https://www.nbcnews.com/news/world/israel-battles-hamas-northern-gaza-jabaliya-regrouped-rafah-blinken-rcna151919,NBC,U.S. warns Israel has no plan to eliminate Hamas as IDF battles regrouped militants in northern Gaza,U.S. warns Israel has no plan to eliminate Hamas as IDF battles regrouped militants in northern Gaza,u warns israel plan eliminate hamas idf battle regrouped militant northern gaza,2024-05-13T09:16:05.169Z,0,100,12
https://www.nbcnews.com/news/world/hostage-deal-reached-hamas-release-50-israelis-rcna126146,NBC,Israel and Hamas reach deal to release 50 hostages and pause fighting for 4 days in Gaza,Israel and Hamas reach deal to release 50 hostages and pause fighting for 4 days in Gaza,israel hamas reach deal release 50 hostage pause fighting 4 day gaza,2023-11-22T03:44:12.181Z,0,88,12
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-battles-jabalia-rafah-evacuations-rcna151852,NBC,"Battles rage across Gaza as death toll tops 35,000 and tens of thousands evacuate Rafah","Battles rage across Gaza as death toll tops 35,000 and tens of thousands evacuate Rafah",battle rage across gaza death toll top 35 000 ten thousand evacuate rafah,2024-05-12T13:36:18.966Z,0,87,13
https://www.nbcnews.com/feature/nbc-out/batwoman-casts-black-bisexual-actress-javicia-leslie-play-superhero-n1233318,NBC,"'Batwoman' casts Black, bisexual actress Javicia Leslie to play superhero","'Batwoman' casts Black, bisexual actress Javicia Leslie to play superhero",'batwoman' cast black bisexual actress javicia leslie play superhero,2020-07-09T15:37:24.000Z,0,73,9
https://www.nbcnews.com/politics/politics-news/pence-heckled-conservative-event-shouts-traitor-n1271332,NBC,Pence heckled at conservative event with shouts of 'traitor',Pence heckled at conservative event with shouts of 'traitor',penny heckled conservative event shout 'traitor',2021-06-18T18:23:00.000Z,0,60,6
https://www.nbcnews.com/news/world/cease-fire-talks-advance-israel-threatens-rafah-invasion-rcna150698,NBC,Cease-fire talks advance in Egypt even as Israel threatens to invade Rafah,Cease-fire talks advance in Egypt even as Israel threatens to invade Rafah,cease fire talk advance egypt even israel threatens invade rafah,2024-05-04T11:49:49.979Z,0,74,10
https://www.nbcnews.com/news/world/putin-pledges-truce-ukraine-exits-occupied-areas-drops-nato-bid-rcna157146,NBC,Putin lays out Russia's hardline stance on peace talks,Putin lays out Russia's hardline stance on peace talks,putin lay russia hardline stance peace talk,2024-06-14T11:36:53.057Z,0,54,7
https://www.nbcnews.com/news/world/israel-lebanon-ground-invasion-rcna172913,NBC,Israel launches invasion into southern Lebanon targeting Hezbollah,Israel launches invasion into southern Lebanon targeting Hezbollah,israel launch invasion southern lebanon targeting hezbollah,2024-09-30T23:41:28.191Z,0,66,7
https://www.nbcnews.com/news/asian-america/shogun-emmys-wins-awards-2024-rcna171040,NBC,'Shogun' breaks record with 18 Emmy wins,'Shogun' breaks record with 18 Emmy wins,'shogun' break record 18 emmy win,2024-09-16T03:21:23.333Z,0,40,6
https://www.nbcnews.com/news/world/top-israeli-legal-official-tells-netanyahu-fire-key-ally-supreme-court-rcna66473,NBC,Top Israeli legal official tells Netanyahu to fire key ally,Top Israeli legal official tells Netanyahu to fire key ally,top israeli legal official tell netanyahu fire key ally,2023-01-19T13:31:19.516Z,0,59,9
https://www.nbcnews.com/news/world/israel-ben-gvir-visits-jerusalem-holy-site-palestinians-rcna63996,NBC,Israeli ultranationalist??minister visits Jerusalem holy site  ,Israeli ultranationalist??minister visits Jerusalem holy site,israeli ultranationalist minister visit jerusalem holy site,2023-01-03T11:05:49.703Z,0,61,7
https://www.nbcnews.com/politics/2024-election/harris-pitches-plans-tackle-costs-food-housing-medicine-child-care-nc-rcna166774,NBC,"Harris pitches plans to tackle food, housing, medicine and child care costs in N.C. speech","Harris pitches plans to tackle food, housing, medicine and child care costs in N.C. speech",harris pitch plan tackle food housing medicine child care cost n c speech,2024-08-16T19:35:03.057Z,0,90,13
https://www.nbcnews.com/politics/politics-news/defense-secretary-lloyd-austin-resumes-duty-undergoing-procedure-walte-rcna154031,NBC,Defense Secretary Lloyd Austin resumes duty after undergoing procedure at Walter Reed,Defense Secretary Lloyd Austin resumes duty after undergoing procedure at Walter Reed,defense secretary lloyd austin resume duty undergoing procedure walter reed,2024-05-25T02:10:09.618Z,0,85,10
https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52513?canonicalCard=true,NBC,Police make at least one arrest after some protesters breached a barricade and refused to leave,Police make at least one arrest after some protesters breached a barricade and refused to leave,police make least one arrest protester breached barricade refused leave,2024-08-19T11:00:41.000Z,0,95,10
https://www.nbcnews.com/investigations/palestinian-support-armed-struggle-rising-gaza-death-estimate-tops-200-rcna130516,NBC,"Palestinian support for ?€?armed struggle?€? is rising as Gaza death estimate tops 20,000","Palestinian support for armed struggle is rising as Gaza death estimate tops 20,000",palestinian support armed struggle rising gaza death estimate top 20 000,2023-12-22T00:56:43.328Z,0,83,11
https://www.nbcnews.com/politics/white-house/us-qatar-agree-not-release-iran-6-billion-prisoner-swap-rcna120135,NBC,U.S. and Qatar agree not to release Iran's $6B ,U.S. and Qatar agree not to release Iran's $6B,u qatar agree release iran 6b,2023-10-12T16:43:06.317Z,0,46,6
https://www.nbcnews.com/pop-culture/viral/social-media-users-are-blocking-celebrities-silent-on-gaza-rcna151880,NBC,Social media users are collectively blocking celebrities and influencers who have been silent on Gaza,Social media users are collectively blocking celebrities and influencers who have been silent on Gaza,social medium user collectively blocking celebrity influencers silent gaza,2024-05-12T22:46:06.633Z,0,101,9
https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631,NBC,"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool","Looking for leads, not love: Job seekers in China turn Tinder into a networking tool",looking lead love job seeker china turn tinder networking tool,2024-03-16T10:06:58.425Z,0,84,10
https://www.nbcnews.com/news/california-man-accused-drugging-sexually-assaulting-nine-women-charged-rcna176129,NBC,"California man accused of drugging, sexually assaulting nine women is charged with murder","California man accused of drugging, sexually assaulting nine women is charged with murder",california man accused drugging sexually assaulting nine woman charged murder,2024-10-18T19:49:57.801Z,0,89,10
https://www.nbcnews.com/select/shopping/best-workout-leggings-according-fitness-professionals-ncna1019826,NBC,What to look for in workout leggings that you don?€?t always need in lounging leggings,What to look for in workout leggings that you don't always need in lounging leggings,look workout legging dont always need lounging legging,2024-12-18T18:30:33.107Z,0,84,8
https://www.nbcnews.com/news/world/zelenskyy-calls-international-support-restoration-rules-based-order-rcna139321,NBC,"Zelenskyy calls for international support, Harris underscores unity with Ukraine","Zelenskyy calls for international support, Harris underscores unity with Ukraine",zelenskyy call international support harris underscore unity ukraine,2024-02-17T12:05:45.332Z,0,80,8
https://www.nbcnews.com/politics/justice-department/virginia-cop-thomas-robertson-jan-6-sentenced-7-years-prison-rcna42559,NBC,Ex-cop who stormed the Capitol on Jan. 6 sentenced to record-tying 7 years in prison,Ex-cop who stormed the Capitol on Jan. 6 sentenced to record-tying 7 years in prison,ex cop stormed capitol jan 6 sentenced record tying 7 year prison,2022-08-11T22:29:46.343Z,0,84,12
https://www.nbcnews.com/news/world/travis-king-north-korea-american-runaway-united-nations-rcna95885,NBC,"No new talks over U.S. soldier detained in North Korea, U.S. officials say","No new talks over U.S. soldier detained in North Korea, U.S. officials say",new talk u soldier detained north korea u official say,2023-07-24T10:26:29.300Z,0,74,10
https://www.nbcnews.com/politics/congress/gop-led-house-committees-release-lengthy-report-alleging-president-bid-rcna166954,NBC,GOP-led House committees release lengthy report alleging President Biden committed impeachable offenses,GOP-led House committees release lengthy report alleging President Biden committed impeachable offenses,gop led house committee release lengthy report alleging president biden committed impeachable offense,2024-08-19T09:00:42.000Z,0,103,13
https://www.nbcnews.com/news/world/putin-threatens-weapons-attack-west-ukraine-strikes-inside-russia-rcna155795,NBC,Putin threatens to provide weapons to attack the West,Putin threatens to provide weapons to attack the West,putin threatens provide weapon attack west,2024-06-06T11:02:12.633Z,0,53,6
https://www.nbcnews.com/news/world/israel-benjamin-netanyahu-government-rebuke-ex-army-chief-rcna65667,NBC,Israel?€?s outgoing army chief rebukes Netanyahu's far-right government ,Israel's outgoing army chief rebukes Netanyahu's far-right government,israel outgoing army chief rebuke netanyahus far right government,2023-01-13T13:49:27.827Z,0,69,9
https://www.nbcnews.com/politics/2024-election/trump-damage-control-abortion-backlash-conservatives-rcna168922,NBC,Trump comes out against Florida's abortion rights ballot measure after conservative backlash,Trump comes out against Florida's abortion rights ballot measure after conservative backlash,trump come florida abortion right ballot measure conservative backlash,2024-08-30T17:26:10.414Z,0,92,9
https://www.nbcnews.com/news/us-news/kanye-west-implies-he-plans-vote-donald-trump-2020-n1185346,NBC,Kanye West implies he plans to vote for Donald Trump in 2020,Kanye West implies he plans to vote for Donald Trump in 2020,kanye west implies plan vote donald trump 2020,2020-04-16T15:12:00.000Z,0,60,8
https://www.nbcnews.com/news/world/palestinian-civilians-trapped-gaza-amid-intensifying-israeli-bombing-n1267335,NBC,?€?Very afraid?€?: Israeli bombing leaves no rest for weary Palestinians,Very afraid : Israeli bombing leaves no rest for weary Palestinians,afraid israeli bombing leaf rest weary palestinian,2021-05-14T12:42:00.000Z,0,67,7
https://www.nbcnews.com/politics/congress/congress-passes-bill-boost-secret-service-presidential-security-rcna172564,NBC,Congress passes bill to boost presidential candidate security after apparent attempt on Trump's life,Congress passes bill to boost presidential candidate security after apparent attempt on Trump's life,congress pass bill boost presidential candidate security apparent attempt trump life,2024-09-24T21:54:50.487Z,0,100,11
